userId,itemId
11,502
11,503
11,504
11,505
11,506
11,507
11,508
11,509
11,510
11,511
11,512
11,513
11,514
11,515
11,516
11,517
11,518
11,519
11,520
11,521
11,522
11,523
11,524
11,525
11,526
11,527
11,61
11,63
11,117
12,182
12,242
12,528
12,529
12,336
12,508
12,530
12,531
12,532
12,533
12,534
12,535
12,536
12,537
12,538
12,539
12,540
12,541
12,542
12,543
12,544
12,545
12,546
12,547
12,548
12,549
12,550
12,551
12,552
12,553
12,554
12,555
12,556
12,557
12,558
12,559
12,560
12,561
12,562
12,563
12,564
12,565
12,566
12,567
12,568
12,569
12,570
12,571
12,572
12,72
12,101
12,114
12,134
12,136
12,158
13,573
13,574
13,575
13,576
13,577
13,578
13,579
13,580
13,581
13,582
13,583
13,584
13,585
13,586
13,587
13,588
13,589
13,590
13,591
13,592
13,593
13,594
13,595
13,596
13,597
13,598
13,599
13,600
14,601
14,602
14,603
14,604
14,605
14,606
14,607
14,608
14,609
14,610
14,611
14,612
14,613
14,614
14,615
14,616
14,617
14,618
14,619
14,620
14,621
14,622
14,623
14,624
14,625
14,626
14,126
15,431
15,593
15,627
15,628
15,629
15,630
15,631
15,632
15,633
15,634
15,635
15,636
15,637
15,638
15,639
15,640
15,641
15,642
15,643
15,644
15,645
15,646
15,647
15,44
15,51
15,600
16,648
16,649
16,339
16,343
16,373
16,384
16,385
16,650
16,651
16,475
16,652
16,653
16,654
16,655
16,517
16,656
16,657
16,658
16,659
16,660
16,661
16,662
16,663
16,664
16,665
16,666
16,667
16,668
16,669
16,670
16,671
16,672
16,673
16,674
16,675
16,676
16,677
16,678
16,679
16,680
16,681
16,682
16,683
16,684
16,685
16,686
16,687
16,688
16,689
16,690
16,691
16,692
16,693
16,694
16,695
16,696
16,697
16,698
16,699
16,700
16,701
16,702
16,703
16,704
16,705
16,706
16,707
16,708
16,709
16,710
16,711
16,712
16,713
16,714
16,53
16,71
16,73
16,715
16,92
16,122
16,154
17,716
17,636
17,717
17,718
17,719
17,720
17,721
17,722
17,723
17,724
17,725
17,726
17,727
17,728
17,729
17,730
17,731
18,732
18,9
18,733
18,310
18,311
18,459
18,471
18,734
18,735
18,736
18,714
18,49
18,737
18,738
18,739
18,740
18,741
18,742
18,743
18,744
18,745
18,746
18,747
18,748
18,749
18,750
18,751
18,752
18,753
18,754
18,755
18,756
18,757
18,758
18,759
18,760
18,761
18,762
18,763
18,764
18,765
18,766
18,767
18,768
18,769
18,770
18,771
18,772
18,67
18,75
18,122
18,773
19,695
19,774
19,775
19,776
19,777
19,778
19,779
19,780
19,781
19,782
19,783
19,784
19,785
19,786
19,787
19,122
19,147
20,788
20,789
20,790
20,791
20,792
20,793
20,794
20,795
20,796
20,797
20,798
20,799
20,800
20,801
20,802
20,803
20,804
20,75
20,159
21,805
21,465
21,503
21,526
21,806
21,620
21,807
21,45
21,808
21,809
21,810
21,811
21,812
21,813
21,814
21,815
21,816
21,817
21,818
21,819
21,820
21,821
21,822
21,823
21,824
21,825
21,826
22,266
22,827
22,828
22,829
22,830
22,831
22,832
22,833
22,834
22,835
22,836
22,837
22,838
22,839
23,803
23,816
23,818
23,821
23,840
23,841
23,842
23,843
23,844
23,845
23,846
23,847
23,848
23,849
23,850
23,851
23,852
23,853
23,854
23,855
23,856
23,857
23,858
23,859
23,860
23,861
23,862
23,61
24,427
24,625
24,742
24,863
24,864
24,865
24,866
24,867
24,868
24,869
24,870
24,114
25,4
25,17
25,249
25,279
25,871
25,290
25,295
25,304
25,383
25,407
25,447
25,451
25,655
25,505
25,872
25,873
25,574
25,576
25,50
25,737
25,738
25,54
25,874
25,875
25,876
25,877
25,878
25,879
25,880
25,881
25,882
25,67
25,883
25,884
25,885
25,886
25,887
25,888
25,889
25,890
25,891
25,892
25,893
25,894
25,895
25,896
25,897
25,898
25,899
25,900
25,901
25,902
25,903
25,904
25,905
25,906
25,907
25,95
25,908
25,909
25,910
25,911
25,106
25,112
25,114
25,122
25,148
25,157
25,158
26,182
26,912
26,648
26,198
26,200
26,205
26,7
26,9
26,316
26,237
26,242
26,243
26,248
26,257
26,20
26,266
26,267
26,268
26,280
26,913
26,914
26,915
26,358
26,375
26,383
26,398
26,460
26,469
26,471
26,916
26,734
26,917
26,491
26,503
26,506
26,514
26,515
26,516
26,555
26,918
26,630
26,663
26,673
26,43
26,45
26,46
26,48
26,49
26,742
26,743
26,744
26,751
26,764
26,766
26,919
26,795
26,796
26,832
26,833
26,835
26,920
26,864
26,866
26,65
26,75
26,897
26,901
26,921
26,922
26,923
26,924
26,925
26,926
26,927
26,928
26,929
26,930
26,931
26,932
26,933
26,934
26,935
26,936
26,937
26,938
26,939
26,940
26,941
26,942
26,943
26,944
26,945
26,946
26,947
26,948
26,949
26,950
26,951
26,952
26,953
26,954
26,955
26,956
26,957
26,958
26,959
26,960
26,961
26,962
26,963
26,964
26,965
26,966
26,967
26,968
26,969
26,970
26,971
26,972
26,973
26,974
26,975
26,976
26,977
26,978
26,979
26,980
26,981
26,982
26,983
26,984
26,985
26,986
26,987
26,988
26,989
26,990
26,991
26,992
26,993
26,994
26,995
26,996
26,997
26,998
26,999
26,1000
26,1001
26,1002
26,1003
26,1004
26,1005
26,1006
26,1007
26,1008
26,1009
26,1010
26,1011
26,1012
26,1013
26,1014
26,1015
26,1016
26,1017
26,1018
26,1019
26,1020
26,1021
26,1022
26,1023
26,1024
26,1025
26,1026
26,1027
26,1028
26,1029
26,1030
26,1031
26,1032
26,1033
26,1034
26,1035
26,1036
26,1037
26,1038
26,1039
26,1040
26,1041
26,1042
26,1043
26,1044
26,1045
26,1046
26,1047
26,1048
26,1049
26,1050
26,1051
26,1052
26,1053
26,1054
26,1055
26,1056
26,1057
26,1058
26,1059
26,1060
26,1061
26,1062
26,1063
26,1064
26,1065
26,1066
26,1067
26,1068
26,1069
26,1070
26,1071
26,1072
26,1073
26,1074
26,1075
26,122
26,1076
26,140
26,146
26,151
26,157
26,773
26,1077
27,1078
27,718
27,770
27,900
27,1079
27,1080
27,1081
27,1082
27,1083
27,1084
27,1085
27,731
28,23
28,1086
28,1087
28,764
28,1088
28,1089
28,1090
28,1091
28,1092
29,189
29,5
29,1093
29,23
29,427
29,378
29,416
29,442
29,1094
29,445
29,450
29,462
29,468
29,471
29,1087
29,512
29,918
29,673
29,737
29,749
29,1095
29,757
29,1096
29,759
29,1097
29,766
29,768
29,1098
29,770
29,795
29,812
29,998
29,1004
29,1005
29,1006
29,1015
29,1022
29,1023
29,1089
29,1099
29,1100
29,1101
29,1102
29,1103
29,1104
29,1105
29,1106
29,1107
29,1108
29,1109
29,1110
29,1111
29,1112
29,1113
29,1114
29,1115
29,1116
29,1117
29,1118
29,1119
29,1120
29,1121
29,1122
29,1123
29,1124
29,1125
29,1126
29,1127
29,1128
29,1129
29,1130
29,1131
29,1132
29,1133
29,1134
29,1135
29,1136
29,1137
29,1138
29,1139
29,1140
29,1141
29,1142
29,1143
29,1144
29,1145
29,1146
29,1147
29,1148
29,34
29,1149
29,1150
29,1151
29,1152
29,1153
29,1154
29,1155
30,205
30,914
30,327
30,328
30,1156
30,352
30,389
30,654
30,1157
30,1158
30,1159
30,1160
30,1161
30,1162
30,1163
30,1164
30,1165
30,1166
30,1167
30,1168
30,1169
30,1170
30,1171
30,1172
30,1173
30,1174
30,1175
30,1176
30,1177
30,1178
30,1179
30,1180
30,1181
30,1182
30,1183
30,1184
30,1185
31,1186
31,473
31,1187
31,56
31,779
31,1188
31,1189
31,1190
31,1191
31,1192
31,1193
31,1194
31,1195
31,1196
31,1197
31,1198
31,1199
31,1200
31,1201
31,1202
31,1203
31,1204
31,1205
31,1206
31,1207
31,1208
31,1209
31,1210
31,1211
31,1212
32,732
32,1213
32,764
32,34
32,1214
32,1215
32,1216
32,1217
32,1218
32,1219
32,1220
33,182
33,0
33,187
33,193
33,6
33,9
33,378
33,469
33,652
33,653
33,790
33,795
33,1020
33,1079
33,1221
33,1131
33,1222
33,1214
33,1223
33,1224
33,1225
33,1226
33,1227
33,1228
33,1229
33,1230
33,1231
33,1232
33,1233
33,1234
33,1235
33,1236
33,1237
33,1238
33,1239
33,1240
33,1241
33,1242
33,1243
33,1244
33,1245
33,1246
33,1247
33,1248
33,1249
33,1250
33,1251
33,1252
33,1253
33,1254
33,1255
33,1256
33,1257
33,1258
33,1259
33,1260
33,1261
33,1262
33,1263
33,1264
33,1265
33,1266
33,1267
33,1268
33,1269
34,0
34,1270
34,805
34,273
34,384
34,392
34,423
34,466
34,736
34,495
34,918
34,638
34,641
34,737
34,742
34,743
34,52
34,770
34,785
34,790
34,796
34,864
34,1271
34,34
34,1238
34,1272
34,1273
34,1274
34,1275
34,1276
34,1277
34,1278
34,1279
34,1280
34,1281
34,1282
34,1283
34,1284
34,1285
34,1286
34,1287
34,1288
34,1289
34,1290
34,1291
34,1292
34,1293
34,1294
34,1295
34,1296
34,1297
34,35
34,773
34,1155
35,0
35,1298
35,668
35,669
35,1299
35,1300
35,1301
35,1302
35,1303
35,1304
36,2
36,302
36,716
36,414
36,415
36,434
36,1305
36,464
36,736
36,576
36,580
36,590
36,595
36,1306
36,598
36,618
36,664
36,665
36,45
36,730
36,737
36,738
36,742
36,743
36,766
36,1307
36,1308
36,67
36,1309
36,1310
36,942
36,1018
36,1118
36,1311
36,122
36,1303
36,1312
36,1313
36,1314
36,1315
36,1316
36,1317
36,1318
36,1319
36,1320
36,1321
36,1322
36,1323
36,1324
36,1325
36,1326
36,1327
36,1328
36,1329
36,1330
36,1331
36,1332
36,1333
36,1334
36,1335
36,1336
36,1337
36,1338
36,1339
36,1340
36,1341
36,1342
36,1343
36,1344
36,1345
36,1346
36,1347
36,1348
36,1349
36,1350
36,1351
36,1352
36,1353
36,1354
36,1355
36,1356
36,1357
36,1358
36,1359
36,1360
36,1361
36,1362
36,1363
36,1364
36,1365
36,1366
36,1367
36,1368
36,1369
36,1370
36,1371
36,1372
36,1373
36,1374
36,1375
36,1376
36,1377
36,1378
36,1379
36,1380
36,1381
36,1382
36,1383
36,1384
36,1385
36,1386
36,1387
36,1388
36,1389
36,1390
36,1391
36,1392
36,1393
36,1394
36,1395
36,1396
36,1397
36,1398
36,1399
36,1400
36,1401
36,1402
36,1403
36,1404
36,1405
36,773
37,171
37,198
37,1406
37,205
37,332
37,57
37,654
37,521
37,539
37,541
37,549
37,118
37,568
37,1187
37,55
37,813
37,61
37,63
37,1407
37,95
37,96
37,929
37,104
37,110
37,111
37,112
37,113
37,1408
37,390
37,158
37,1409
37,1410
37,1411
37,1412
37,1413
37,1414
37,1415
37,1416
37,1417
37,1418
37,1419
37,1420
37,1421
37,1422
37,1423
37,1424
37,1425
37,1426
37,1427
37,1428
37,1429
37,1430
37,1431
37,1432
37,1433
37,1434
37,1435
37,1436
37,1437
37,1438
37,1439
37,1440
37,1441
37,1442
38,7
38,8
38,262
38,317
38,918
38,766
38,790
38,791
38,1443
38,151
38,1444
38,1445
38,1446
38,1447
38,1448
38,1449
38,1450
38,1451
38,1452
38,1453
38,1454
38,1455
38,1456
38,1457
38,1458
39,190
39,1459
39,1460
39,277
39,279
39,302
39,344
39,383
39,443
39,653
39,519
39,623
39,728
39,1461
39,61
39,63
39,715
39,892
39,83
39,1407
39,101
39,1002
39,1124
39,114
39,1341
39,1462
39,1463
39,1464
39,1465
39,1466
39,1467
39,1468
39,1469
39,1470
39,1471
39,1472
39,1473
39,1474
39,1475
39,1476
39,1477
39,1478
39,1479
39,1480
39,1481
39,1482
39,1483
39,1484
39,1485
39,1486
39,1487
39,1488
39,1489
39,1490
39,1491
39,1492
39,1493
39,1494
39,1495
39,1496
39,1497
39,1498
39,1499
39,1500
39,1501
39,1502
39,1503
39,1504
40,541
40,38
40,851
40,95
40,1084
40,121
40,123
40,1505
40,1506
40,1507
40,1508
40,1509
40,1510
40,1511
40,1512
40,1513
40,1514
40,1515
40,1516
40,1517
40,1518
40,1519
40,1520
40,1521
40,1522
40,1523
40,1524
40,1525
40,1526
40,1527
40,1528
40,1529
40,1530
40,1531
41,657
41,665
41,719
41,1114
41,1380
41,1532
41,1533
41,1534
41,1535
41,1536
41,1537
41,1538
41,1539
41,1540
41,1541
42,304
42,406
42,595
42,1306
42,618
42,1310
42,890
42,1317
42,1318
42,1319
42,1321
42,1334
42,1335
42,1336
42,1337
42,1341
42,1344
42,1345
42,1542
42,1351
42,1352
42,1353
42,1358
42,1369
42,1371
42,1373
42,1374
42,1375
42,1376
42,1478
42,1543
42,1544
42,1545
42,1546
42,1547
42,1548
42,1549
42,1550
42,1551
42,1552
42,1553
42,1554
42,1555
42,1556
42,1557
42,1558
42,1559
42,1560
43,3
43,427
43,1086
43,430
43,438
43,458
43,1561
43,1562
43,1563
43,533
43,918
43,1564
43,618
43,711
43,737
43,746
43,758
43,1308
43,808
43,1565
43,891
43,92
43,1082
43,1102
43,1127
43,1132
43,1566
43,122
43,1268
43,130
43,1342
43,1380
43,1389
43,1532
43,1567
43,1568
43,1569
43,1570
43,1571
43,1572
43,1573
43,1574
43,1575
43,1576
43,1577
43,1578
43,1579
43,1580
43,1581
43,1582
43,1583
43,1584
43,1585
43,1586
43,1587
43,1588
43,1589
43,1590
43,1591
43,1592
43,1593
43,1594
43,1595
43,1596
43,1597
43,1598
43,1599
43,1600
43,1601
43,1602
43,1603
43,1604
43,1605
43,477
44,415
44,464
44,128
44,1606
44,1558
44,1607
44,1608
44,1609
44,1610
44,1611
44,1612
44,1613
44,1614
44,1615
44,1616
44,1617
45,14
45,813
45,715
45,1082
45,1580
45,1618
45,1619
45,1620
45,1621
45,1622
46,918
46,770
46,1099
46,1100
46,1101
46,1104
46,1107
46,1623
46,1618
46,1624
46,1625
46,1626
46,1627
46,1628
46,1629
47,215
47,308
47,323
47,31
47,807
47,695
47,703
47,708
47,711
47,53
47,69
47,92
47,1147
48,1630
48,1631
48,1632
48,1633
48,1634
48,1635
48,1636
48,1637
48,1638
48,1639
48,1640
48,184
48,871
48,283
48,396
48,715
48,1110
48,1129
48,1641
48,1642
48,1643
48,1644
48,1645
48,1646
48,1647
49,194
49,1093
49,392
49,33
49,1648
49,478
49,918
49,641
49,1649
49,1155
49,1650
50,1651
50,1652
50,1653
50,1654
50,1655
50,1656
50,1657
50,1658
50,1659
50,819
50,822
51,1660
51,1661
51,1662
51,1663
51,1664
51,1665
51,1666
51,1667
51,1668
51,1669
51,1670
51,1671
51,1672
51,1673
51,1674
51,1675
51,1676
51,1677
51,1678
51,1679
51,1680
51,1681
51,1682
51,1683
51,1684
51,1685
51,1686
51,1687
51,1688
51,1689
51,1690
51,1691
51,1692
51,648
51,1693
51,201
51,212
51,219
51,220
51,323
51,359
51,655
51,61
51,87
51,907
51,1694
51,908
51,950
51,952
51,977
51,1144
51,114
51,116
51,122
51,1409
51,1463
51,1470
52,1695
52,1696
52,1697
52,1698
52,1699
52,1700
52,1701
52,1702
52,1703
52,606
53,1704
53,1705
53,1706
53,1707
53,1708
53,1709
53,1710
53,1711
53,1712
53,1713
53,1714
53,1715
53,1716
53,1717
53,1097
53,927
53,1066
53,1304
53,1718
54,1719
54,1720
54,1648
54,736
54,672
54,1099
54,1105
54,1106
54,34
54,1721
54,1152
54,1722
54,1290
54,1404
54,1220
54,1723
55,1724
55,1725
55,1726
55,1727
55,1728
55,1729
55,1730
55,1731
55,1732
55,1733
55,1734
55,1735
55,1736
55,1737
55,1738
55,1739
55,1740
55,230
55,1741
55,1621
56,1742
56,1743
56,1744
56,1745
56,1746
56,1747
56,1748
56,1749
56,1750
56,1751
56,1752
56,2
56,730
56,1320
56,1321
56,1325
56,1326
56,1340
56,1364
56,1366
56,1370
56,1372
56,1374
56,1379
56,1381
56,1386
56,1483
56,1545
56,1611
56,1612
57,1753
57,1754
57,1755
57,1756
57,1757
57,1758
57,1759
57,1760
57,72
57,75
58,0
58,201
58,1761
58,1762
58,1763
58,1764
58,1765
58,1766
58,1767
58,1768
58,1769
58,1770
58,1771
58,1772
58,1773
58,1774
58,652
58,517
58,766
58,785
58,1199
58,1214
58,1230
58,1249
58,1274
58,1276
58,1282
58,1775
58,1432
58,1506
58,1526
59,1776
59,1777
59,1778
59,1779
59,1780
59,1781
59,1782
59,1783
59,1784
59,1785
59,1786
59,1787
59,1788
59,554
59,707
59,762
59,766
59,1090
59,1142
59,1144
59,1525
60,1661
60,1707
60,1789
60,1790
60,1791
60,1792
60,1793
60,1794
60,1795
60,1796
60,1797
60,1798
60,1799
60,1800
60,1801
60,320
60,369
60,1306
60,742
60,743
60,942
60,1802
60,1314
60,1363
60,1365
60,1367
60,1370
60,1375
60,1417
60,1478
60,773
60,600
60,1548
60,1554
61,1803
61,1804
61,1805
61,1806
61,1807
61,1808
61,1809
61,1810
61,427
61,733
61,650
61,484
61,485
61,770
61,1085
61,1091
61,1123
61,1141
61,1142
61,1147
61,1525
61,1600
61,1811
61,1723
61,1605
62,1778
62,1812
62,1813
62,1814
62,1815
62,1816
62,1817
62,1818
62,1819
62,388
62,829
62,1425
63,1707
63,205
63,1820
63,1821
63,1822
63,1823
63,1824
63,1825
63,1826
63,1827
63,1828
63,1829
63,1830
63,1831
63,1832
63,227
63,278
63,716
63,496
63,567
63,633
63,641
63,95
63,101
63,114
63,1833
63,128
63,157
63,1440
64,1834
64,1835
64,1836
64,1837
64,1838
64,1839
64,1840
64,478
64,1841
64,678
64,894
64,34
64,1154
64,1313
64,1625
65,1842
65,1843
65,1844
65,1845
65,1846
65,1847
65,1848
65,1849
65,1850
65,1851
65,1852
65,1853
65,1854
65,1855
65,1856
65,1857
65,1858
65,1859
65,1860
65,1861
65,1862
65,1863
65,1864
65,1865
65,1866
65,1867
65,1868
65,1869
65,496
65,1158
65,682
65,725
65,1870
65,770
65,784
65,870
65,876
65,1069
65,1623
65,731
66,1761
66,1855
66,1871
66,1872
66,1873
66,1874
66,1875
66,1876
66,1877
66,1878
66,947
66,950
66,1199
66,1200
67,1806
67,1879
67,1880
67,1881
67,1100
67,1106
67,1149
67,1722
67,1882
67,1641
68,1706
68,1883
68,1884
68,1885
68,1886
68,1887
68,1888
68,1889
68,1890
68,1891
68,471
68,768
68,818
68,1290
68,1509
69,194
69,1752
69,732
69,1892
69,1838
69,1890
69,1893
69,1894
69,1895
69,1093
69,392
69,1648
69,739
69,770
69,1565
69,1030
69,1896
69,1104
69,1142
69,34
69,1268
69,1154
69,1897
69,1405
69,1882
69,1898
69,1155
70,186
70,1899
70,1900
70,1901
70,1902
70,1903
70,1904
70,1905
70,1906
70,398
70,680
70,764
70,818
70,1907
70,1107
70,1121
70,1908
70,1644
71,165
71,1812
71,1909
71,1910
71,1911
71,1912
71,1913
71,1914
71,1915
71,1916
71,1917
71,1918
71,1919
71,1920
71,1921
71,1922
71,1923
71,1924
71,1925
71,33
71,464
71,118
71,615
71,656
71,795
71,804
71,67
71,942
71,100
71,114
71,128
71,1926
71,158
71,1466
72,1660
72,1684
72,199
72,487
72,202
72,1770
72,1459
72,1927
72,1928
72,1929
72,1930
72,1931
72,1932
72,1933
72,1934
72,1935
72,1936
72,1937
72,1938
72,1939
72,1940
72,1941
72,221
72,423
72,684
72,1070
72,1942
73,1943
73,1944
73,1945
73,1946
73,1947
73,1948
73,1949
73,1950
73,1951
73,1952
73,278
73,388
73,734
73,503
73,516
73,872
73,526
73,776
73,814
73,1203
73,1418
74,1761
74,1762
74,1763
74,1850
74,1873
74,1773
74,1953
74,1954
74,1955
74,1956
74,1957
74,1958
74,1959
74,1960
74,1961
74,1868
74,42
74,779
74,944
74,1199
74,1214
74,1232
74,1235
74,1249
74,1282
74,1962
74,1527
75,1730
75,1765
75,1766
75,1963
75,1964
75,1965
75,1966
75,1967
75,1968
75,1969
75,1970
75,1971
75,1972
75,1973
75,1974
75,1975
75,1976
75,1977
75,1978
75,1979
75,1980
75,1981
75,1774
75,1982
75,738
75,804
75,1028
75,1079
75,1080
75,1227
75,1228
75,1230
75,1236
75,1983
75,1238
75,1242
75,1244
75,1248
75,1250
75,1273
75,1276
75,1282
75,1358
75,1506
75,1526
75,1527
76,0
76,1763
76,1764
76,1765
76,1766
76,1875
76,1773
76,1984
76,1985
76,1920
76,1970
76,1975
76,1986
76,1987
76,1988
76,1989
76,1990
76,1991
76,1992
76,1993
76,1994
76,1995
76,1996
76,1997
76,1998
76,1999
76,2000
76,2001
76,2002
76,2003
76,421
76,423
76,1774
76,735
76,604
76,613
76,2004
76,790
76,1079
76,1199
76,1214
76,1227
76,2005
76,1236
76,1238
76,1240
76,1241
76,1245
76,1247
76,1248
76,1249
76,1273
76,1276
76,1279
76,1282
76,1283
76,1962
76,1553
77,1762
77,1776
77,2006
77,1873
77,2007
77,1773
77,1953
77,1957
77,1977
77,1986
77,2003
77,2008
77,2009
77,2010
77,2011
77,2012
77,2013
77,2014
77,2015
77,2016
77,2017
77,2018
77,2019
77,2020
77,2021
77,2022
77,2023
77,2024
77,2025
77,227
77,744
77,944
77,2026
77,1226
77,1227
77,1234
77,1235
77,1249
77,1250
77,1262
77,1277
77,2027
77,1524
78,2028
78,1739
78,1760
78,1812
78,2029
78,1845
78,2030
78,1886
78,2031
78,2032
78,2033
78,2034
78,2035
78,2036
78,2037
78,2038
78,2039
78,2040
78,2041
78,2042
78,2043
78,2044
78,2045
78,2046
78,2047
78,2048
78,2049
78,2050
78,416
78,1561
78,683
78,738
78,746
78,815
78,75
78,1060
78,2051
78,130
78,2052
78,1480
79,1834
79,1770
79,2006
79,2053
79,2054
79,2055
79,2056
79,2057
79,2058
79,272
79,278
79,642
79,1407
79,929
79,1574
80,180
80,2059
80,2060
80,2061
80,2062
80,2063
80,2064
80,2065
80,405
80,693
80,81
80,83
80,2066
81,1683
81,1930
81,2067
81,2068
81,2069
81,2070
81,2071
81,2072
81,2073
81,2074
81,2075
81,2076
81,626
81,905
81,1080
81,1207
82,2070
82,2077
82,2078
82,2079
82,2080
82,2081
82,2082
82,2083
82,2084
82,2085
82,2086
82,2087
82,2088
82,2089
82,2090
82,2091
82,2092
82,2093
82,2094
82,2095
82,2096
82,238
82,2097
82,2098
82,329
82,1156
82,375
82,832
82,63
82,95
82,932
82,2099
82,1013
82,1044
82,1104
82,114
82,1175
82,120
82,1203
82,1293
82,1458
82,1498
82,2100
83,1792
83,1797
83,2101
83,2102
83,2103
83,2104
83,2105
83,2106
83,15
83,304
83,1078
83,411
83,478
83,485
83,580
83,638
83,739
83,769
83,1083
83,1091
83,1100
83,2107
83,1107
83,1129
83,34
83,1312
83,1347
83,1375
83,1376
83,1402
83,35
83,1882
83,773
83,1535
83,1220
83,1594
83,2108
83,1155
83,1650
84,1665
84,1835
84,2109
84,2110
84,2111
84,2112
84,571
84,2113
84,862
84,83
85,2114
85,2115
85,2116
85,2117
85,2118
85,2119
85,2120
85,428
85,430
85,1465
85,1535
85,1571
86,179
86,2121
86,2122
86,201
86,1758
86,210
86,2123
86,1938
86,2124
86,2125
86,2126
86,2127
86,2128
86,2129
86,2130
86,2131
86,2132
86,2133
86,2134
86,2135
86,2136
86,2137
86,2138
86,2139
86,2140
86,2141
86,2142
86,2143
86,2144
86,2145
86,2146
86,2147
86,2148
86,2149
86,2150
86,2151
86,2152
86,2153
86,2154
86,232
86,353
86,475
86,491
86,515
86,520
86,526
86,545
86,642
86,807
86,63
86,2155
86,81
86,94
86,1407
86,2156
86,1160
86,1409
86,1416
86,1503
86,1504
87,173
87,1783
